kernel,backend,size,M,N,K,config_id,BM,BN,BK,TM,TN,algorithms,sample_count,mean_time_ms,best_time_ms,mean_gflops,best_gflops,threads_per_block,shared_memory_bytes,active_blocks_per_sm,theoretical_occupancy
stencil,cuda,4096,4096,4096,512,16_128_0_2_4,16,128,0,2,4,bayesian;random,2,98.21514511108398,98.19803237915039,524.2499992939693,524.3413431462229,256,9360,5,0.625
stencil,cuda,4096,4096,4096,512,16_128_0_4_1,16,128,0,4,1,random,2,65.00333595275879,64.7087516784668,792.1185108562515,795.7082598014968,512,9360,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_0_4_2,16,128,0,4,2,bayesian;random,5,67.82275009155273,67.1023063659668,759.2340028090382,767.3251633287307,256,9360,5,0.625
stencil,cuda,4096,4096,4096,512,16_128_1_2_2,16,128,1,2,2,bayesian,4,67.60080432891846,67.56003189086914,761.6672202050532,762.1264636933789,512,9432,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_1_2_4,16,128,1,2,4,bayesian,1,98.59755325317383,98.59755325317383,522.2166929415419,522.2166929415419,256,9432,5,0.625
stencil,cuda,4096,4096,4096,512,16_128_1_4_1,16,128,1,4,1,random,2,66.36282539367676,66.30941009521484,775.8759703864251,776.5004713217269,512,9432,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_1_4_2,16,128,1,4,2,random,1,68.61674880981445,68.61674880981445,750.3895052607817,750.3895052607817,256,9432,5,0.625
stencil,cuda,4096,4096,4096,512,16_128_1_4_4,16,128,1,4,4,bayesian;random,2,99.9025936126709,99.86723327636719,515.3949740501153,515.5773971379714,128,9432,5,0.3125
stencil,cuda,4096,4096,4096,512,16_128_2_1_4,16,128,2,1,4,bayesian;random,2,101.7873363494873,101.76835250854492,505.8516297766108,505.94597360389355,512,9504,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_2_2_2,16,128,2,2,2,random,1,67.43807983398438,67.43807983398438,763.5046596634083,763.5046596634083,512,9504,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_2_2_4,16,128,2,2,4,random,2,98.52840995788574,98.52286529541016,522.583165373997,522.6125736154236,256,9504,5,0.625
stencil,cuda,4096,4096,4096,512,16_128_2_4_1,16,128,2,4,1,bayesian;random,3,64.87602106730144,64.7056655883789,793.6643809662543,795.7462105334937,512,9504,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_2_4_4,16,128,2,4,4,random,1,99.81245040893555,99.81245040893555,515.8603759455494,515.8603759455494,128,9504,5,0.3125
stencil,cuda,4096,4096,4096,512,16_128_8_1_4,16,128,8,1,4,random,1,101.94451141357422,101.94451141357422,505.0717049701221,505.0717049701221,512,9936,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_8_2_2,16,128,8,2,2,bayesian;random,3,68.26839955647786,67.3406867980957,754.4490077951558,764.6088960508796,512,9936,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_8_2_4,16,128,8,2,4,bayesian;random,3,98.28356806437175,98.2547836303711,523.8850387199171,524.0384873849987,256,9936,4,0.5
stencil,cuda,4096,4096,4096,512,16_128_8_4_1,16,128,8,4,1,bayesian;random,4,64.67449951171875,64.28425598144531,796.1398081599972,800.9626526106425,512,9936,4,1.0
stencil,cuda,4096,4096,4096,512,16_128_8_4_2,16,128,8,4,2,random,2,67.10775947570801,67.08205032348633,767.2629238589902,767.5568642238251,256,9936,4,0.5
stencil,cuda,4096,4096,4096,512,16_128_8_4_4,16,128,8,4,4,random,1,99.66876602172852,99.66876602172852,516.6040500669484,516.6040500669484,128,9936,4,0.25
stencil,cuda,4096,4096,4096,512,16_32_0_1_1,16,32,0,1,1,bayesian,1,91.14700698852539,91.14700698852539,564.9037735104351,564.9037735104351,512,2448,4,1.0
stencil,cuda,4096,4096,4096,512,16_32_0_1_2,16,32,0,1,2,bayesian,1,83.62319946289062,83.62319946289062,615.7297080560681,615.7297080560681,256,2448,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_0_2_2,16,32,0,2,2,bayesian,1,75.53873825073242,75.53873825073242,681.6275911452725,681.6275911452725,128,2448,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_0_2_4,16,32,0,2,4,bayesian,1,106.21209716796875,106.21209716796875,484.7780014226858,484.7780014226858,64,2448,20,0.625
stencil,cuda,4096,4096,4096,512,16_32_0_4_1,16,32,0,4,1,bayesian;random,2,69.0908145904541,68.22779083251953,745.3570140229601,754.6673806043647,128,2448,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_0_4_2,16,32,0,4,2,bayesian,1,77.97636795043945,77.97636795043945,660.3191395722071,660.3191395722071,64,2448,20,0.625
stencil,cuda,4096,4096,4096,512,16_32_0_4_4,16,32,0,4,4,random,3,99.46083704630534,99.44160079956055,517.6840528544527,517.7841846671835,32,2448,20,0.3125
stencil,cuda,4096,4096,4096,512,16_32_1_1_1,16,32,1,1,1,bayesian,1,91.22577667236328,91.22577667236328,564.4160024739872,564.4160024739872,512,2520,4,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_1_2,16,32,1,1,2,bayesian;random,2,83.19523048400879,83.14662170410156,618.8973270420092,619.2589324342936,256,2520,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_1_4,16,32,1,1,4,bayesian;random,4,103.16262531280518,103.07153701782227,499.108290440517,499.54904798884394,128,2520,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_2_1,16,32,1,2,1,random,2,77.81172752380371,77.7957763671875,661.7163247020696,661.851974443654,256,2520,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_2_2,16,32,1,2,2,bayesian;random,4,75.54932689666748,75.5097427368164,681.5321760550863,681.8893340884777,128,2520,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_2_4,16,32,1,2,4,random,1,105.63870239257812,105.63870239257812,487.4093208817897,487.4093208817897,64,2520,19,0.59375
stencil,cuda,4096,4096,4096,512,16_32_1_4_1,16,32,1,4,1,random,1,70.04542541503906,70.04542541503906,735.0842383626243,735.0842383626243,128,2520,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_1_4_2,16,32,1,4,2,random,3,77.86114120483398,77.82857513427734,661.2964041373573,661.5730546674628,64,2520,19,0.59375
stencil,cuda,4096,4096,4096,512,16_32_1_4_4,16,32,1,4,4,bayesian,2,100.1847915649414,100.1760482788086,513.9431622292018,513.988014866545,32,2520,19,0.296875
stencil,cuda,4096,4096,4096,512,16_32_2_1_1,16,32,2,1,1,random,3,91.24432118733723,91.22123336791992,564.3013616433888,564.4441134042747,512,2592,4,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_1_2,16,32,2,1,2,bayesian;random,7,84.05841609409877,83.96318054199219,612.5420769123145,613.2365146202252,256,2592,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_1_4,16,32,2,1,4,bayesian,2,104.91095924377441,104.86536026000977,490.7904597412663,491.0037791729721,128,2592,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_2_1,16,32,2,2,1,bayesian;random,3,77.84207534790039,77.80387115478516,661.4584110540897,661.7831147445838,256,2592,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_2_2,16,32,2,2,2,bayesian,1,75.50995254516602,75.50995254516602,681.8874394233245,681.8874394233245,128,2592,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_2_4,16,32,2,2,4,bayesian,2,107.35783195495605,107.18134307861328,479.6056925242683,480.39413122706105,64,2592,18,0.5625
stencil,cuda,4096,4096,4096,512,16_32_2_4_1,16,32,2,4,1,random,1,67.85791778564453,67.85791778564453,758.7808449214257,758.7808449214257,128,2592,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_2_4_2,16,32,2,4,2,bayesian;random,2,78.06656837463379,78.05707168579102,659.5561970505241,659.636431139304,64,2592,18,0.5625
stencil,cuda,4096,4096,4096,512,16_32_2_4_4,16,32,2,4,4,random,1,99.95819091796875,99.95819091796875,515.108243948262,515.108243948262,32,2592,18,0.28125
stencil,cuda,4096,4096,4096,512,16_32_8_1_1,16,32,8,1,1,bayesian,1,91.27387237548828,91.27387237548828,564.1185900405329,564.1185900405329,512,3024,4,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_1_2,16,32,8,1,2,random,2,84.0505199432373,84.03591918945312,612.5993007603342,612.7057178481143,256,3024,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_1_4,16,32,8,1,4,bayesian;random,2,103.76924705505371,103.74060821533203,496.1902834905211,496.3272249679205,128,3024,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_2_1,16,32,8,2,1,bayesian;random,2,77.86830520629883,77.86758422851562,661.2355060252302,661.2416283635557,256,3024,8,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_2_2,16,32,8,2,2,bayesian;random,2,75.51925659179688,75.48614501953125,681.8035612906912,682.1024994544057,128,3024,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_2_4,16,32,8,2,4,bayesian;random,2,106.47192764282227,106.44337463378906,483.5950004371252,483.7246880714302,64,3024,16,0.5
stencil,cuda,4096,4096,4096,512,16_32_8_4_1,16,32,8,4,1,bayesian;random,4,68.34715175628662,67.6980972290039,753.5002238424903,760.5721622843549,128,3024,16,1.0
stencil,cuda,4096,4096,4096,512,16_32_8_4_2,16,32,8,4,2,bayesian;random,2,78.01932907104492,77.96241760253906,659.9558878889914,660.4372949861307,64,3024,16,0.5
stencil,cuda,4096,4096,4096,512,16_32_8_4_4,16,32,8,4,4,bayesian;random,3,100.05731201171875,99.99607849121094,514.5983402958651,514.913074281464,32,3024,16,0.25
stencil,cuda,4096,4096,4096,512,16_64_0_1_2,16,64,0,1,2,bayesian;random,3,79.70190938313802,79.66551971435547,646.0234302311237,646.3183617783114,512,4752,4,1.0
stencil,cuda,4096,4096,4096,512,16_64_0_1_4,16,64,0,1,4,bayesian;random,3,100.03723653157552,99.98873519897461,514.7014210143188,514.9508901131497,256,4752,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_0_4_1,16,64,0,4,1,bayesian,4,66.09410285949707,65.41011047363281,779.1904456878957,787.1762915422016,256,4752,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_0_4_2,16,64,0,4,2,bayesian;random,4,70.5326156616211,70.48545455932617,730.0069198855072,730.4952279007084,128,4752,10,0.625
stencil,cuda,4096,4096,4096,512,16_64_0_4_4,16,64,0,4,4,random,2,103.4169750213623,103.40375900268555,497.88044005585243,497.94406594699086,64,4752,10,0.3125
stencil,cuda,4096,4096,4096,512,16_64_1_1_2,16,64,1,1,2,random,2,81.26013565063477,81.24830627441406,633.6352858740324,633.7275268003281,512,4824,4,1.0
stencil,cuda,4096,4096,4096,512,16_64_1_1_4,16,64,1,1,4,random,1,99.57732772827148,99.57732772827148,517.0784290627375,517.0784290627375,256,4824,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_1_2_1,16,64,1,2,1,bayesian;random,3,73.89074071248372,73.80964660644531,696.8307044379073,697.5956471725442,512,4824,4,1.0
stencil,cuda,4096,4096,4096,512,16_64_1_2_2,16,64,1,2,2,random,1,69.59432220458984,69.59432220458984,739.8489784933089,739.8489784933089,256,4824,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_1_2_4,16,64,1,2,4,bayesian;random,3,99.51031494140625,99.43764877319336,517.4268342907211,517.8047633592138,128,4824,10,0.625
stencil,cuda,4096,4096,4096,512,16_64_1_4_1,16,64,1,4,1,bayesian,3,66.25976053873698,65.21929550170898,777.3974306880723,789.479367967886,256,4824,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_1_4_4,16,64,1,4,4,random,1,103.34016036987305,103.34016036987305,498.2505156534552,498.2505156534552,64,4824,10,0.3125
stencil,cuda,4096,4096,4096,512,16_64_2_1_2,16,64,2,1,2,random,3,79.8754145304362,79.85160064697266,644.6200165962987,644.8122238605629,512,4896,4,1.0
stencil,cuda,4096,4096,4096,512,16_64_2_1_4,16,64,2,1,4,bayesian,1,100.53104019165039,100.53104019165039,512.1730372414514,512.1730372414514,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_2_2_1,16,64,2,2,1,random,1,73.84911727905273,73.84911727905273,697.2227981742567,697.2227981742567,512,4896,4,1.0
stencil,cuda,4096,4096,4096,512,16_64_2_2_2,16,64,2,2,2,bayesian;random,4,69.31572818756104,69.28392028808594,742.8226591441139,743.1636082067097,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_2_2_4,16,64,2,2,4,bayesian;random,5,100.89511260986328,100.84884643554688,510.3249771327217,510.55901987839917,128,4896,10,0.625
stencil,cuda,4096,4096,4096,512,16_64_2_4_1,16,64,2,4,1,bayesian;random,7,65.96359852382115,65.25352096557617,780.7060897726221,789.0652861347152,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_2_4_2,16,64,2,4,2,random,1,70.65575790405273,70.65575790405273,728.7344969382408,728.7344969382408,128,4896,10,0.625
stencil,cuda,4096,4096,4096,512,16_64_2_4_4,16,64,2,4,4,bayesian;random,2,103.28572845458984,103.27619552612305,498.51309954461,498.5591106420658,64,4896,10,0.3125
stencil,cuda,4096,4096,4096,512,16_64_8_1_4,16,64,8,1,4,bayesian;random,3,99.95120366414388,99.93127822875977,515.1442674867831,515.2469687631957,256,5328,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_8_2_2,16,64,8,2,2,random,1,69.35257339477539,69.35257339477539,742.4279398964436,742.4279398964436,256,5328,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_8_2_4,16,64,8,2,4,bayesian;random,3,100.3407834370931,100.26022338867188,513.1443671982427,513.5564878246385,128,5328,9,0.5625
stencil,cuda,4096,4096,4096,512,16_64_8_4_1,16,64,8,4,1,bayesian;random,5,65.74489517211914,65.26681518554688,783.2072064047,788.9045611559446,256,5328,8,1.0
stencil,cuda,4096,4096,4096,512,16_64_8_4_2,16,64,8,4,2,random,1,71.32320022583008,71.32320022583008,721.9150014156667,721.9150014156667,128,5328,9,0.5625
stencil,cuda,4096,4096,4096,512,16_64_8_4_4,16,64,8,4,4,bayesian,1,103.54473495483398,103.54473495483398,497.2661160846037,497.2661160846037,64,5328,9,0.28125
stencil,cuda,4096,4096,4096,512,32_128_0_2_4,32,128,0,2,4,bayesian,1,99.7870101928711,99.7870101928711,515.9918920556902,515.9918920556902,512,17680,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_0_4_2,32,128,0,4,2,bayesian;random,3,67.00747807820638,66.94281768798828,768.4117207167486,769.153285898195,512,17680,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_0_4_4,32,128,0,4,4,bayesian,1,100.31692886352539,100.31692886352539,513.266193207009,513.266193207009,256,17680,2,0.25
stencil,cuda,4096,4096,4096,512,32_128_1_2_4,32,128,1,2,4,bayesian;random,2,100.32760047912598,100.29460906982422,513.2116537606055,513.3804166498481,512,17816,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_1_4_2,32,128,1,4,2,bayesian;random,6,67.35311508178711,67.12433624267578,764.4751522071149,767.0733309875852,512,17816,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_2_2_4,32,128,2,2,4,bayesian;random,2,100.03031158447266,99.97216033935547,514.7370309790895,515.0362662687255,512,17952,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_2_4_4,32,128,2,4,4,bayesian,2,100.2407283782959,100.23313522338867,513.6563682291734,513.6952772877581,256,17952,2,0.25
stencil,cuda,4096,4096,4096,512,32_128_8_2_4,32,128,8,2,4,bayesian;random,3,99.88267771402995,99.84411239624023,515.497716660563,515.6967892874864,512,18768,2,0.5
stencil,cuda,4096,4096,4096,512,32_128_8_4_2,32,128,8,4,2,bayesian;random,7,67.06653758457729,66.95307540893555,767.735448056359,769.0354457583027,512,18768,2,0.5
stencil,cuda,4096,4096,4096,512,32_32_0_1_2,32,32,0,1,2,random,1,86.35742568969727,86.35742568969727,596.2346350736906,596.2346350736906,512,4624,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_0_1_4,32,32,0,1,4,random,4,105.89307117462158,105.88328170776367,486.2385065319914,486.28345628830897,256,4624,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_0_2_2,32,32,0,2,2,bayesian,1,75.79123306274414,75.79123306274414,679.3567819298354,679.3567819298354,256,4624,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_0_2_4,32,32,0,2,4,bayesian,2,107.91044807434082,107.90375900268555,477.14831426120867,477.1778913718707,128,4624,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_0_4_1,32,32,0,4,1,random,1,69.76873779296875,69.76873779296875,737.9994223887057,737.9994223887057,256,4624,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_0_4_2,32,32,0,4,2,random,3,78.57291793823242,78.53620910644531,655.3058994636322,655.6120899878573,128,4624,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_0_4_4,32,32,0,4,4,random,1,112.53879928588867,112.53879928588867,457.5247694015186,457.5247694015186,64,4624,10,0.3125
stencil,cuda,4096,4096,4096,512,32_32_1_1_2,32,32,1,1,2,bayesian;random,2,85.74538993835449,85.74114990234375,600.490456162367,600.5201499005384,512,4760,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_1_1_4,32,32,1,1,4,random,1,105.3127212524414,105.3127212524414,488.9180298415881,488.9180298415881,256,4760,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_1_2_1,32,32,1,2,1,bayesian;random,3,79.58319981892903,79.56390380859375,646.9869385604871,647.1438143089028,512,4760,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_1_2_2,32,32,1,2,2,random,2,75.77349662780762,75.76030731201172,679.5158207482286,679.6340988949028,256,4760,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_1_2_4,32,32,1,2,4,bayesian;random,3,107.09046427408855,107.08147048950195,480.8018042099887,480.84218452199815,128,4760,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_1_4_1,32,32,1,4,1,bayesian;random,6,67.46388816833496,67.32159805297852,763.218643844753,764.8256975641111,256,4760,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_1_4_2,32,32,1,4,2,random,1,78.30395126342773,78.30395126342773,657.5567051371562,657.5567051371562,128,4760,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_1_4_4,32,32,1,4,4,bayesian;random,3,112.4146359761556,112.35044860839844,458.0301907788583,458.2917899283854,64,4760,10,0.3125
stencil,cuda,4096,4096,4096,512,32_32_2_1_4,32,32,2,1,4,bayesian;random,4,106.68792819976807,106.65756607055664,482.6159108419003,482.75326438574973,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_2_2_1,32,32,2,2,1,random,2,79.62259101867676,79.60294342041016,646.6668651250982,646.8264360535966,512,4896,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_2_2_2,32,32,2,2,2,bayesian;random,2,75.82079887390137,75.81222152709961,679.0918800073966,679.1687033415159,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_2_2_4,32,32,2,2,4,bayesian,1,108.83035278320312,108.83035278320312,473.1151455014566,473.1151455014566,128,4896,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_2_4_1,32,32,2,4,1,random,1,67.41006469726562,67.41006469726562,763.8219666934776,763.8219666934776,256,4896,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_2_4_2,32,32,2,4,2,bayesian;random,3,78.6409428914388,78.62042999267578,654.7389714482724,654.9097759551391,128,4896,10,0.625
stencil,cuda,4096,4096,4096,512,32_32_8_1_2,32,32,8,1,2,bayesian;random,4,86.63499927520752,86.55815887451172,594.3245120124633,594.8519337922488,512,5712,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_8_2_1,32,32,8,2,1,random,2,79.56857681274414,79.5073127746582,647.1061916494821,647.6044327888725,512,5712,4,1.0
stencil,cuda,4096,4096,4096,512,32_32_8_2_2,32,32,8,2,2,bayesian;random,4,75.82025051116943,75.76070404052734,679.0969618873572,679.6305399228653,256,5712,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_8_2_4,32,32,8,2,4,bayesian,1,107.93403244018555,107.93403244018555,477.0440520744384,477.0440520744384,128,5712,8,0.5
stencil,cuda,4096,4096,4096,512,32_32_8_4_1,32,32,8,4,1,random,1,67.38541030883789,67.38541030883789,764.1014272379812,764.1014272379812,256,5712,8,1.0
stencil,cuda,4096,4096,4096,512,32_32_8_4_2,32,32,8,4,2,bayesian;random,3,78.68989944458008,78.6362075805664,654.3317595585913,654.7783746977734,128,5712,8,0.5
stencil,cuda,4096,4096,4096,512,32_32_8_4_4,32,32,8,4,4,bayesian,1,113.29839706420898,113.29839706420898,454.45734031717814,454.45734031717814,64,5712,8,0.25
stencil,cuda,4096,4096,4096,512,32_64_0_1_4,32,64,0,1,4,bayesian;random,2,102.13189506530762,102.1173095703125,504.1450489995267,504.2170461467871,512,8976,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_0_2_2,32,64,0,2,2,bayesian;random,4,70.26912879943848,69.97145462036133,732.7676270441114,735.8613376177674,512,8976,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_0_2_4,32,64,0,2,4,bayesian,3,101.66349919637044,101.62531280517578,506.4678503361969,506.6581028951839,256,8976,5,0.625
stencil,cuda,4096,4096,4096,512,32_64_0_4_1,32,64,0,4,1,bayesian;random,2,66.20406532287598,65.22875213623047,777.9048773482427,789.3649120324186,512,8976,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_0_4_2,32,64,0,4,2,bayesian;random,2,69.37760734558105,69.356689453125,742.1601125022873,742.3838795938962,256,8976,5,0.625
stencil,cuda,4096,4096,4096,512,32_64_0_4_4,32,64,0,4,4,bayesian;random,4,104.17837715148926,104.12622451782227,494.2417091411093,494.4891493995068,128,8976,5,0.3125
stencil,cuda,4096,4096,4096,512,32_64_1_1_4,32,64,1,1,4,bayesian;random,3,102.02948633829753,101.99484634399414,504.65109628686133,504.82244973774493,512,9112,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_1_2_2,32,64,1,2,2,bayesian,2,70.26583099365234,70.23054504394531,732.7786556934217,733.1466409634389,512,9112,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_1_4_1,32,64,1,4,1,bayesian;random,3,66.78422419230144,65.36748886108398,771.5723608712829,787.6895546870815,512,9112,4,1.0
stencil,cuda,4096,4096,4096,512,32_64_1_4_2,32,64,1,4,2,bayesian,1,69.18345642089844,69.18345642089844,744.2427836902131,744.2427836902131,256,9112,5,0.625
